64.3801	35.7046	-0.813943	
33.9457	42.1059	-0.874364	
40.0451	42.0464	-0.889405	
46.1441	41.9842	-0.909127	
52.2415	41.9212	-0.901004	
58.3395	41.8622	-0.911013	
64.4418	41.8031	-0.933983	
-64.1339	-41.576	31.1768	
-58.0347	-41.6398	31.1688	
-51.9378	-41.701	31.1491	
-45.8393	-41.7609	31.1487	
-39.7395	-41.822	31.13	
-33.639	-41.8828	31.1178	
-64.0737	-35.4832	31.0632	
-57.9715	-35.5439	31.0499	
-51.8758	-35.6058	31.0417	
-45.7754	-35.6662	31.0403	
-39.6777	-35.7275	31.0196	
-33.578	-35.7885	31.0153	
-64.0128	-29.3789	30.9564	
-57.9132	-29.4394	30.948	
-51.8121	-29.5009	30.9302	
-45.7122	-29.5623	30.9326	
-39.6197	-29.6211	30.9183	
-33.5177	-29.6842	30.9156	
-63.9518	-23.2788	30.8535	
-57.8511	-23.3406	30.8456	
-51.7536	-23.4048	30.8366	
-45.6533	-23.4671	30.8351	
-39.5602	-23.529	30.8165	
-33.456	-23.589	30.8103	
-63.8915	-17.1825	30.7502	
-57.7889	-17.2427	30.7414	
-51.6943	-17.3047	30.7373	
-45.595	-17.3674	30.728	
-39.4976	-17.4271	30.7095	
-33.3938	-17.4923	30.7011	
-63.8304	-11.182	30.64	
-57.7316	-11.2439	30.634	
-51.6316	-11.3041	30.6091	
-45.5338	-11.3651	30.6025	
-39.435	-11.426	30.5862	
-33.3339	-11.4866	30.5863	
-63.77	-5.08675	30.5352	
-57.6705	-5.14721	30.5312	
-51.5718	-5.20931	30.515	
-45.4708	-5.26947	30.513	
-39.3766	-5.33157	30.4978	
-33.2749	-5.3926	30.4818	
-63.7104	1.0191	30.4437	
-57.6063	0.957227	30.4203	
-51.5111	0.896758	30.4249	
-45.4104	0.83544	30.4166	
-39.3169	0.773942	30.4009	
-33.2153	0.713401	30.376	
-63.6485	7.11526	30.3269	
-57.5488	7.05531	30.3231	
-51.4491	6.99258	30.3	
-45.3499	6.93273	30.3076	
-39.255	6.87158	30.2898	
-33.1532	6.80994	30.2765	
-63.5876	13.2185	30.2199	
-57.4893	13.1555	30.2209	
-51.3882	13.0953	30.1807	
-45.2905	13.0322	30.183	
-39.1914	12.9717	30.154	
-33.0902	12.9084	30.1632	
-63.5271	19.2158	30.1104	
-57.4245	19.1531	30.1022	
-51.3299	19.0936	30.0917	
-45.2318	19.033	30.0911	
-39.1341	18.9696	30.0661	
-33.0301	18.9103	30.0635	
-63.4665	25.3107	30.0095	
-57.3666	25.2504	30.0048	
-51.2682	25.1888	29.9914	
-45.1679	25.1301	29.9957	
-39.0748	25.0678	29.971	
-32.97	25.0065	29.9645	
-63.4057	31.4186	29.9018	
-57.3066	31.3557	29.8929	
-51.2042	31.295	29.8711	
-45.1041	31.2333	29.8702	
-39.012	31.1706	29.8622	
-32.9104	31.1118	29.8595	
-63.3452	37.514	29.7969	
-57.2424	37.4552	29.7895	
-51.1472	37.3922	29.7807	
-45.0466	37.3314	29.7716	
-38.9491	37.2684	29.7484	
-32.8486	37.2085	29.7481	
-63.2835	43.6095	29.687	
-57.1828	43.5493	29.6755	
-51.0868	43.4925	29.6581	
-44.9886	43.43	29.6599	
-38.8891	43.3656	29.6398	
-32.787	43.3037	29.6273	
-15.4921	-42.065	31.0938	
-9.3921	-42.1265	31.0856	
-3.29085	-42.1881	31.0782	
2.8087	-42.2498	31.0719	
8.90353	-42.3097	31.0391	
15.0046	-42.3712	31.0351	
-15.4315	-35.9712	30.9847	
-9.33085	-36.032	30.9749	
-3.23019	-36.0934	30.971	
2.86959	-36.1539	30.9635	
8.96319	-36.2159	30.9254	
15.0647	-36.2766	30.9242	
-15.3704	-29.8653	30.8724	
-9.27035	-29.9271	30.869	
-3.16885	-29.9883	30.8573	
2.92984	-30.0498	30.8472	
9.02455	-30.1106	30.8222	
15.1247	-30.1711	30.8083	
-15.3093	-23.7686	30.7668	
-9.2089	-23.83	30.7647	
-3.10796	-23.8934	30.7638	
2.99085	-23.9537	30.7512	
9.08493	-24.0139	30.721	
15.1861	-24.0741	30.7068	
-15.2484	-17.6712	30.6727	
-9.14797	-17.7323	30.6469	
-3.04672	-17.7931	30.6499	
3.05099	-17.8552	30.6343	
9.14626	-17.9154	30.6067	
15.2474	-17.9776	30.616	
-15.1878	-11.6686	30.5642	
-9.08766	-11.7298	30.5443	
-2.98608	-11.7906	30.544	
3.11031	-11.8518	30.5268	
9.2072	-11.913	30.51	
15.3085	-11.9748	30.5119	
-15.1272	-5.57508	30.4559	
-9.02595	-5.63552	30.4335	
-2.92562	-5.69751	30.4364	
3.1713	-5.75776	30.4183	
9.26745	-5.81969	30.4007	
15.3705	-5.88047	30.4049	
-15.0665	0.53129	30.3485	
-8.96498	0.469596	30.3255	
-2.8641	0.409307	30.3255	
3.2315	0.347209	30.3088	
9.32881	0.285969	30.292	
15.4314	0.225007	30.2975	
-15.0056	6.63015	30.2555	
-8.90391	6.5688	30.2334	
-2.8035	6.50718	30.2322	
3.2933	6.44674	30.2152	
9.38947	6.3844	30.1985	
15.4925	6.32474	30.2027	
-14.9441	12.7295	30.1377	
-8.84399	12.666	30.1236	
-2.74285	12.6072	30.1249	
3.35438	12.5456	30.1058	
9.45053	12.4831	30.0873	
15.552	12.4225	30.0821	
-14.8837	18.7289	30.0333	
-8.78409	18.667	30.0131	
-2.68213	18.6075	30.013	
3.41432	18.5459	29.9964	
9.51066	18.4839	29.9736	
15.6111	18.4224	29.973	
-14.8237	24.8233	29.9267	
-8.7234	24.7632	29.9156	
-2.62231	24.7021	29.9126	
3.47632	24.6421	29.8983	
9.57106	24.5789	29.8731	
15.6718	24.5175	29.8667	
-14.7627	30.9291	29.8144	
-8.66287	30.8679	29.8102	
-2.56096	30.8077	29.7966	
3.53704	30.7465	29.7845	
9.63205	30.6839	29.7622	
15.7324	30.6228	29.7536	
-14.7022	37.0248	29.7208	
-8.60123	36.9663	29.7005	
-2.5008	36.9062	29.7081	
3.59993	36.8459	29.7006	
9.69255	36.7813	29.6505	
15.794	36.7189	29.6571	
-14.6409	43.1247	29.5946	
-8.54095	43.0613	29.5933	
-2.43941	43.003	29.5925	
3.66027	42.9413	29.5884	
9.7541	42.8771	29.5451	
15.8556	42.8182	29.535	
33.1507	-42.5526	31.0137	
39.2504	-42.6141	30.9984	
45.3539	-42.6754	30.9986	
51.4502	-42.738	30.976	
57.5449	-42.7983	30.9676	
63.6487	-42.8579	30.9708	
33.2121	-36.4582	30.9073	
39.3109	-36.5186	30.8851	
45.4099	-36.5813	30.8811	
51.5131	-36.6415	30.8699	
57.6076	-36.7035	30.8551	
63.71	-36.7644	30.8505	
33.2725	-30.3533	30.7952	
39.3709	-30.4128	30.784	
45.4726	-30.4758	30.7632	
51.5676	-30.5378	30.7476	
57.6671	-30.5985	30.7455	
63.7697	-30.6606	30.735	
33.333	-24.2592	30.691	
39.4316	-24.3204	30.6853	
45.5369	-24.3821	30.6753	
51.6309	-24.4411	30.6573	
57.7258	-24.5005	30.6463	
63.8321	-24.5599	30.6432	
33.3935	-18.1613	30.5879	
39.4932	-18.219	30.5844	
45.596	-18.2814	30.5756	
51.6951	-18.3415	30.5677	
57.7897	-18.4009	30.5526	
63.8913	-18.4646	30.5361	
33.4544	-12.156	30.4757	
39.5529	-12.2178	30.4646	
45.6539	-12.2796	30.4547	
51.7524	-12.3408	30.4259	
57.8497	-12.4023	30.4295	
63.9525	-12.4635	30.4225	
33.5157	-6.06237	30.3711	
39.6144	-6.12319	30.3619	
45.7156	-6.18493	30.3506	
51.8131	-6.24544	30.3334	
57.9091	-6.30692	30.3281	
64.0144	-6.36751	30.3213	
33.5767	0.0436151	30.263	
39.6757	-0.0175476	30.2603	
45.7801	-0.0785782	30.2508	
51.875	-0.140094	30.2516	
57.9714	-0.201421	30.2304	
64.0736	-0.262452	30.2255	
33.6375	6.14034	30.1651	
39.737	6.0803	30.155	
45.8383	6.01771	30.1406	
51.9352	5.95674	30.1249	
58.0324	5.89619	30.1262	
64.1372	5.83468	30.1154	
33.6976	12.2398	30.0522	
39.7965	12.18	30.0347	
45.8977	12.1188	30.0354	
51.9962	12.0584	29.9983	
58.0952	11.9975	30.0204	
64.1967	11.9368	30.0019	
33.7583	18.2416	29.9495	
39.8574	18.1784	29.9465	
45.9609	18.119	29.9334	
52.0589	18.0579	29.9262	
58.1537	17.9949	29.9123	
64.2553	17.9352	29.9004	
33.8187	24.337	29.8461	
39.9178	24.2771	29.8379	
46.0215	24.2144	29.8304	
52.1171	24.1532	29.8132	
58.2137	24.0913	29.8081	
64.3181	24.0306	29.8009	
33.8803	30.4426	29.7398	
39.9788	30.3792	29.7236	
46.0804	30.3198	29.7056	
52.1756	30.2579	29.6863	
58.2764	30.1965	29.6918	
64.378	30.1372	29.6778	
33.9415	36.5395	29.6396	
40.0406	36.4776	29.614	
46.1408	36.4167	29.6106	
52.2426	36.357	29.6087	
58.338	36.2962	29.595	
64.4402	36.2344	29.5812	
34.0011	42.6351	29.5207	
40.1021	42.5738	29.5103	
46.2051	42.5171	29.5081	
52.3008	42.4563	29.4851	
58.3951	42.3912	29.4747	
64.5	42.329	29.481	
-64.0756	-41.0485	61.5669	
-57.9776	-41.1093	61.5653	
-51.8783	-41.1711	61.5533	
-45.775	-41.2319	61.5333	
-39.6831	-41.2932	61.5256	
-33.5789	-41.3564	61.5276	
-64.0169	-34.954	61.4695	
-57.9171	-35.0141	61.4604	
-51.8145	-35.0762	61.4485	
-45.716	-35.1358	61.4413	
-39.6256	-35.1989	61.4291	
-33.5162	-35.2605	61.4198	
-63.955	-28.8453	61.3625	
-57.8556	-28.9094	61.358	
-51.756	-28.9688	61.3618	
-45.6557	-29.0302	61.3418	
-39.5627	-29.0907	61.3201	
-33.4547	-29.1523	61.3119	
-63.8926	-22.752	61.2509	
-57.7935	-22.8118	61.2496	
-51.6957	-22.8743	61.2336	
-45.5899	-22.9335	61.214	
-39.4996	-22.9957	61.2077	
-33.3941	-23.0555	61.2076	
-63.8335	-16.6513	61.1409	
-57.7334	-16.7158	61.1359	
-51.6337	-16.7768	61.1192	
-45.5306	-16.8361	61.1001	
-39.4382	-16.898	61.1062	
-33.3355	-16.9596	61.0918	
-63.7727	-10.6522	61.0418	
-57.6751	-10.7135	61.0299	
-51.5744	-10.7743	61.0256	
-45.476	-10.8355	61.019	
-39.3804	-10.8969	61.0099	
-33.276	-10.9577	60.9965	
-63.7115	-4.55703	60.9325	
-57.6133	-4.6174	60.9258	
-51.5139	-4.67953	60.9227	
-45.4105	-4.74011	60.906	
-39.3208	-4.80205	60.8925	
-33.213	-4.86388	60.8855	
-63.6517	1.5488	60.8375	
-57.5509	1.48726	60.8389	
-51.4508	1.42583	60.8171	
-45.348	1.36445	60.8046	
-39.2596	1.30314	60.7862	
-33.1508	1.24215	60.7829	
-63.5902	7.64741	60.7244	
-57.4911	7.5864	60.7128	
-51.3915	7.52432	60.7155	
-45.2896	7.46463	60.7	
-39.1994	7.40157	60.684	
-33.0911	7.34209	60.6839	
-63.5296	13.7437	60.6125	
-57.4308	13.6848	60.6028	
-51.3314	13.6255	60.6071	
-45.2326	13.5654	60.6046	
-39.1372	13.5035	60.595	
-33.0323	13.4401	60.5671	
-63.4701	19.7447	60.5186	
-57.37	19.6824	60.4969	
-51.2694	19.6203	60.4835	
-45.1677	19.5603	60.4776	
-39.0737	19.499	60.4826	
-32.9719	19.438	60.4695	
-63.4077	25.8392	60.4121	
-57.3087	25.7787	60.4108	
-51.2117	25.7162	60.3969	
-45.105	25.655	60.3775	
-39.0137	25.5936	60.3694	
-32.9086	25.534	60.3612	
-63.3483	31.9439	60.3006	
-57.248	31.8842	60.2978	
-51.1484	31.8237	60.302	
-45.0484	31.7603	60.2811	
-38.9569	31.6987	60.2664	
-32.8472	31.6385	60.2548	
-63.2876	38.0425	60.1961	
-57.1869	37.9813	60.183	
-51.0851	37.9218	60.1803	
-44.9872	37.8603	60.1802	
-38.8974	37.7981	60.1581	
-32.7875	37.7363	60.1564	
-63.2253	44.1443	60.0815	
-57.1261	44.0771	60.0724	
-51.0283	44.0158	60.0529	
-44.9239	43.9585	60.0539	
-38.8325	43.8976	60.0422	
-32.7275	43.8339	60.0229	
-15.4346	-41.5376	61.4861	
-9.336	-41.5986	61.4859	
-3.23273	-41.6576	61.4688	
2.86113	-41.7186	61.4642	
8.95826	-41.782	61.4727	
15.0642	-41.8437	61.4373	
-15.3747	-35.4409	61.3895	
-9.27505	-35.5022	61.3742	
-3.17311	-35.5644	61.3651	
2.92313	-35.6246	61.3591	
9.0194	-35.6862	61.3665	
15.1255	-35.7464	61.336	
-15.3133	-29.3336	61.2761	
-9.21444	-29.3949	61.2688	
-3.11154	-29.457	61.2587	
2.98395	-29.5183	61.2494	
9.08144	-29.5789	61.2573	
15.1864	-29.6401	61.2218	
-15.253	-23.2374	61.1743	
-9.15337	-23.2981	61.1689	
-3.05186	-23.36	61.1603	
3.04638	-23.4203	61.1451	
9.14181	-23.4821	61.162	
15.248	-23.5427	61.1209	
-15.1919	-17.1426	61.0677	
-9.09273	-17.2018	61.0417	
-2.99131	-17.2625	61.0406	
3.10767	-17.3242	61.0248	
9.2023	-17.385	61.0306	
15.3076	-17.4491	61.0125	
-15.1312	-11.1389	60.964	
-9.03339	-11.1999	60.9456	
-2.93077	-11.2604	60.9487	
3.16825	-11.3214	60.9327	
9.26256	-11.3832	60.9317	
15.3668	-11.4448	60.9073	
-15.0702	-5.04627	60.8533	
-8.97271	-5.10622	60.8426	
-2.87155	-5.16768	60.8468	
3.23019	-5.22817	60.8278	
9.32201	-5.2898	60.8207	
15.4282	-5.35198	60.8017	
-15.0089	1.06173	60.7516	
-8.91206	0.999337	60.7407	
-2.80992	0.939407	60.7431	
3.29065	0.877919	60.7234	
9.38311	0.815842	60.7164	
15.4889	0.755613	60.7009	
-14.9485	7.15826	60.6556	
-8.85062	7.09679	60.6403	
-2.74916	7.03538	60.6445	
3.35233	6.97478	60.629	
9.44337	6.9131	60.6189	
15.5503	6.85291	60.6019	
-14.8875	13.2583	60.5304	
-8.78987	13.1984	60.5275	
-2.68738	13.1385	60.5301	
3.41185	13.0767	60.5097	
9.50588	13.0157	60.511	
15.6106	12.9517	60.4749	
-14.8278	19.2558	60.4335	
-8.72941	19.1951	60.4212	
-2.62684	19.1357	60.4248	
3.4713	19.0741	60.4073	
9.5672	19.0125	60.4108	
15.6718	18.9498	60.3803	
-14.7674	25.351	60.3276	
-8.66832	25.2908	60.3185	
-2.56636	25.2286	60.3131	
3.53204	25.1682	60.3009	
9.6279	25.1077	60.3103	
15.7334	25.0457	60.2746	
-14.7059	31.4576	60.22	
-8.60729	31.3962	60.2085	
-2.50397	31.3349	60.1985	
3.59099	31.2735	60.1872	
9.68914	31.2137	60.1997	
15.7939	31.1513	60.1661	
-14.645	37.5532	60.1184	
-8.5452	37.4942	60.0952	
-2.44327	37.4351	60.1031	
3.65282	37.3747	60.094	
9.7484	37.3114	60.0877	
15.8556	37.2482	60.0664	
-14.583	43.6569	59.9923	
-8.48463	43.5905	59.9908	
-2.38218	43.5304	59.9762	
3.71267	43.4691	59.974	
9.80916	43.4082	59.9776	
15.9149	43.3504	59.9412	
33.2064	-42.0253	61.4063	
39.3069	-42.0855	61.4019	
45.4062	-42.1465	61.3883	
51.5058	-42.2079	61.3815	
57.6026	-42.2687	61.3805	
63.7062	-42.3303	61.3513	
33.2675	-35.9305	61.2999	
39.3666	-35.9907	61.2904	
45.4666	-36.0511	61.2805	
51.569	-36.1118	61.2628	
57.6599	-36.1736	61.2602	
63.767	-36.2353	61.2521	
33.3301	-29.8209	61.1972	
39.4267	-29.8822	61.1834	
45.5289	-29.9437	61.1735	
51.6318	-30.0063	61.1704	
57.7218	-30.0683	61.155	
63.8277	-30.127	61.1437	
33.3901	-23.7254	61.0943	
39.4894	-23.7868	61.0791	
45.5878	-23.8483	61.072	
51.6899	-23.9104	61.0513	
57.7844	-23.9715	61.0498	
63.8899	-24.033	61.0334	
33.4491	-17.6286	60.9719	
39.5501	-17.6903	60.9685	
45.6473	-17.75	60.961	
51.7499	-17.8137	60.9542	
57.8423	-17.8741	60.935	
63.9496	-17.9331	60.9226	
33.5103	-11.6271	60.8752	
39.6096	-11.6891	60.8641	
45.7079	-11.7499	60.8601	
51.8118	-11.811	60.8551	
57.9037	-11.8724	60.8405	
64.0099	-11.9337	60.8226	
33.5714	-5.53341	60.7748	
39.6712	-5.59341	60.7629	
45.7701	-5.65579	60.7482	
51.8734	-5.71491	60.7392	
57.9651	-5.77676	60.7328	
64.0718	-5.83773	60.7189	
33.6329	0.573257	60.6755	
39.7325	0.51182	60.6683	
45.8341	0.451279	60.654	
51.9321	0.389209	60.6319	
58.0259	0.328747	60.627	
64.1315	0.266984	60.6133	
33.6936	6.67225	60.5724	
39.7937	6.6105	60.5554	
45.8934	6.54987	60.5444	
51.9955	6.48842	60.5271	
58.0881	6.4275	60.5233	
64.1941	6.36703	60.5115	
33.753	12.7717	60.4476	
39.8537	12.7115	60.4497	
45.9519	12.6519	60.448	
52.0555	12.5888	60.4335	
58.1475	12.5265	60.4157	
64.2544	12.4622	60.3992	
33.8142	18.7691	60.349	
39.9134	18.7068	60.346	
46.013	18.6467	60.3418	
52.1137	18.5847	60.3199	
58.2074	18.524	60.2961	
64.3126	18.4633	60.2969	
33.8758	24.8644	60.2471	
39.9752	24.8033	60.2434	
46.0742	24.7406	60.2337	
52.1762	24.6804	60.2112	
58.2715	24.6195	60.2146	
64.3764	24.5591	60.1964	
33.9373	30.9697	60.1384	
40.0353	30.9072	60.127	
46.1356	30.8465	60.1128	
52.239	30.7862	60.1091	
58.3292	30.7256	60.0968	
64.4361	30.6627	60.0834	
33.9976	37.0664	60.0337	
40.097	37.0067	60.0193	
46.1972	36.9456	60.0185	
52.299	36.8865	60.0003	
58.3889	36.8227	59.9826	
64.4973	36.7625	59.9818	
34.057	43.1653	59.9032	
40.1586	43.1064	59.9203	
46.2579	43.046	59.907	
52.3582	42.98	59.8872	
58.4537	42.92	59.8861	
64.5573	42.8632	59.8648	
